身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
不分平地山地,連江縣,男,119,52,19,17,12,0,2,4,0,0,0,0,12,0,0,0,0,1
不分平地山地,連江縣,女,84,34,14,13,4,0,1,1,1,2,0,1,11,0,2,0,0,0
不分平地山地,南竿鄉,計,106,52,18,13,9,0,1,5,1,0,0,0,5,0,2,0,0,0
不分平地山地,南竿鄉,男,59,30,9,7,8,0,0,4,0,0,0,0,1,0,0,0,0,0
不分平地山地,南竿鄉,女,47,22,9,6,1,0,1,1,1,0,0,0,4,0,2,0,0,0
不分平地山地,北竿鄉,計,37,13,4,6,4,0,1,0,0,0,0,0,9,0,0,0,0,0
不分平地山地,北竿鄉,男,23,7,4,3,3,0,1,0,0,0,0,0,5,0,0,0,0,0
不分平地山地,北竿鄉,女,14,6,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0
不分平地山地,莒光鄉,計,30,4,6,8,1,0,1,0,0,2,0,1,7,0,0,0,0,0
不分平地山地,莒光鄉,男,18,4,3,5,0,0,1,0,0,0,0,0,5,0,0,0,0,0
不分平地山地,莒光鄉,女,12,0,3,3,1,0,0,0,0,2,0,1,2,0,0,0,0,0
不分平地山地,東引鄉,計,30,17,5,3,2,0,0,0,0,0,0,0,2,0,0,0,0,1
不分平地山地,東引鄉,男,19,11,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
不分平地山地,東引鄉,女,11,6,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
平地原住民,新北市,計,38011,32533,126,1610,61,209,1309,0,341,2,42,287,18,51,1,0,0,1421
平地原住民,新北市,男,18110,15556,43,754,15,94,596,0,144,0,20,132,8,29,0,0,0,719
平地原住民,新北市,女,19901,16977,83,856,46,115,713,0,197,2,22,155,10,22,1,0,0,702
平地原住民,板橋區,計,2994,2438,16,141,4,7,148,0,29,0,2,30,5,6,0,0,0,168
平地原住民,板橋區,男,1350,1092,8,70,0,2,66,0,12,0,0,15,3,4,0,0,0,78
平地原住民,板橋區,女,1644,1346,8,71,4,5,82,0,17,0,2,15,2,2,0,0,0,90
平地原住民,三重區,計,1482,1211,10,107,2,17,68,0,13,0,8,1,0,6,0,0,0,39
平地原住民,三重區,男,677,552,6,47,1,8,33,0,6,0,4,1,0,4,0,0,0,15
平地原住民,三重區,女,805,659,4,60,1,9,35,0,7,0,4,0,0,2,0,0,0,24
平地原住民,中和區,計,1858,1476,8,93,11,12,119,0,33,0,6,7,6,0,0,0,0,87
平地原住民,中和區,男,780,639,2,37,0,2,41,0,10,0,4,6,3,0,0,0,0,36
平地原住民,中和區,女,1078,837,6,56,11,10,78,0,23,0,2,1,3,0,0,0,0,51
平地原住民,永和區,計,565,399,3,69,0,4,49,0,14,0,2,1,0,2,0,0,0,22
平地原住民,永和區,男,237,164,3,36,0,0,20,0,4,0,0,0,0,1,0,0,0,9
平地原住民,永和區,女,328,235,0,33,0,4,29,0,10,0,2,1,0,1,0,0,0,13
平地原住民,新莊區,計,3732,3084,14,222,6,18,194,0,39,1,5,42,0,7,1,0,0,99
平地原住民,新莊區,男,1743,1447,2,109,0,8,83,0,21,0,3,13,0,3,0,0,0,54
平地原住民,新莊區,女,1989,1637,12,113,6,10,111,0,18,1,2,29,0,4,1,0,0,45
平地原住民,新店區,計,2289,1864,9,86,2,10,68,0,39,0,0,10,1,5,0,0,0,195
平地原住民,新店區,男,1058,850,3,39,1,5,32,0,12,0,0,2,1,0,0,0,0,113
平地原住民,新店區,女,1231,1014,6,47,1,5,36,0,27,0,0,8,0,5,0,0,0,82
平地原住民,樹林區,計,5082,4597,9,113,15,3,130,0,38,1,3,92,1,1,0,0,0,79
平地原住民,樹林區,男,2526,2289,0,52,5,2,66,0,23,0,0,50,0,0,0,0,0,39
平地原住民,樹林區,女,2556,2308,9,61,10,1,64,0,15,1,3,42,1,1,0,0,0,40
平地原住民,鶯歌區,計,1934,1701,7,63,3,28,60,0,22,0,0,7,1,3,0,0,0,39
平地原住民,鶯歌區,男,943,823,1,32,1,17,33,0,5,0,0,4,0,2,0,0,0,25
平地原住民,鶯歌區,女,991,878,6,31,2,11,27,0,17,0,0,3,1,1,0,0,0,14
平地原住民,三峽區,計,2238,2021,6,56,0,7,57,0,26,0,0,12,3,6,0,0,0,44
平地原住民,三峽區,男,1152,1052,1,23,0,2,29,0,11,0,0,7,1,2,0,0,0,24
平地原住民,三峽區,女,1086,969,5,33,0,5,28,0,15,0,0,5,2,4,0,0,0,20
平地原住民,淡水區,計,1135,950,4,72,2,3,33,0,5,0,2,19,0,0,0,0,0,45
平地原住民,淡水區,男,526,444,0,32,1,3,14,0,2,0,1,9,0,0,0,0,0,20
平地原住民,淡水區,女,609,506,4,40,1,0,19,0,3,0,1,10,0,0,0,0,0,25
平地原住民,汐止區,計,3716,3383,6,49,0,5,61,0,17,0,7,21,1,6,0,0,0,160
平地原住民,汐止區,男,1820,1656,3,24,0,2,34,0,8,0,4,9,0,4,0,0,0,76
平地原住民,汐止區,女,1896,1727,3,25,0,3,27,0,9,0,3,12,1,2,0,0,0,84
平地原住民,瑞芳區,計,1164,1065,4,5,0,1,17,0,1,0,0,3,0,0,0,0,0,68
平地原住民,瑞芳區,男,612,564,3,1,0,1,4,0,1,0,0,1,0,0,0,0,0,37
平地原住民,瑞芳區,女,552,501,1,4,0,0,13,0,0,0,0,2,0,0,0,0,0,31
平地原住民,土城區,計,3249,2851,7,121,7,9,52,0,17,0,1,20,0,3,0,0,0,161
平地原住民,土城區,男,1602,1404,3,61,1,3,26,0,7,0,0,6,0,3,0,0,0,88
平地原住民,土城區,女,1647,1447,4,60,6,6,26,0,10,0,1,14,0,0,0,0,0,73
平地原住民,蘆洲區,計,1545,1312,4,54,0,5,80,0,13,0,2,3,0,4,0,0,0,68
平地原住民,蘆洲區,男,712,601,1,32,0,1,37,0,8,0,1,0,0,4,0,0,0,27
平地原住民,蘆洲區,女,833,711,3,22,0,4,43,0,5,0,1,3,0,0,0,0,0,41
平地原住民,五股區,計,1195,986,1,75,4,29,47,0,10,0,0,6,0,0,0,0,0,37
平地原住民,五股區,男,590,485,0,36,2,13,26,0,5,0,0,3,0,0,0,0,0,20
平地原住民,五股區,女,605,501,1,39,2,16,21,0,5,0,0,3,0,0,0,0,0,17
平地原住民,泰山區,計,853,718,1,34,2,17,45,0,10,0,1,0,0,0,0,0,0,25
平地原住民,泰山區,男,400,340,1,8,1,12,20,0,5,0,1,0,0,0,0,0,0,12
平地原住民,泰山區,女,453,378,0,26,1,5,25,0,5,0,0,0,0,0,0,0,0,13
平地原住民,林口區,計,1355,1189,1,78,3,14,18,0,9,0,0,4,0,0,0,0,0,39
平地原住民,林口區,男,648,569,0,40,2,6,8,0,2,0,0,1,0,0,0,0,0,20
平地原住民,林口區,女,707,620,1,38,1,8,10,0,7,0,0,3,0,0,0,0,0,19
平地原住民,深坑區,計,152,132,4,9,0,1,2,0,2,0,0,0,0,0,0,0,0,2
平地原住民,深坑區,男,64,57,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
平地原住民,深坑區,女,88,75,2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,2
平地原住民,石碇區,計,14,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,石碇區,男,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,石碇區,女,11,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,坪林區,計,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
平地原住民,坪林區,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,坪林區,女,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,三芝區,計,260,169,0,74,0,0,15,0,0,0,0,1,0,0,0,0,0,1
平地原住民,三芝區,男,124,81,0,34,0,0,8,0,0,0,0,0,0,0,0,0,0,1
平地原住民,三芝區,女,136,88,0,40,0,0,7,0,0,0,0,1,0,0,0,0,0,0
平地原住民,石門區,計,25,15,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,1
平地原住民,石門區,男,10,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
平地原住民,石門區,女,15,9,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
平地原住民,八里區,計,607,457,10,68,0,9,20,0,2,0,3,5,0,2,0,0,0,31
平地原住民,八里區,男,295,221,3,33,0,3,8,0,1,0,2,4,0,2,0,0,0,18
平地原住民,八里區,女,312,236,7,35,0,6,12,0,1,0,1,1,0,0,0,0,0,13
平地原住民,平溪區,計,19,16,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,平溪區,男,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,平溪區,女,16,13,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,雙溪區,計,15,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,雙溪區,男,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,雙溪區,女,10,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,貢寮區,計,50,41,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5
平地原住民,貢寮區,男,19,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
平地原住民,貢寮區,女,31,25,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3
平地原住民,金山區,計,79,67,0,4,0,0,5,0,0,0,0,1,0,0,0,0,0,2
平地原住民,金山區,男,28,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
平地原住民,金山區,女,51,43,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0
平地原住民,萬里區,計,240,231,0,2,0,3,2,0,1,0,0,0,0,0,0,0,0,1
平地原住民,萬里區,男,118,116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,萬里區,女,122,115,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,1
平地原住民,烏來區,計,157,131,1,9,0,5,8,0,1,0,0,1,0,0,0,0,0,1
平地原住民,烏來區,男,64,53,0,5,0,1,3,0,0,0,0,1,0,0,0,0,0,1
平地原住民,烏來區,女,93,78,1,4,0,4,5,0,1,0,0,0,0,0,0,0,0,0
平地原住民,臺北市,計,9794,7896,56,506,11,55,488,0,101,0,25,43,8,33,1,0,0,571
平地原住民,臺北市,男,4269,3493,24,204,5,24,223,0,46,0,7,17,2,14,0,0,0,210
平地原住民,臺北市,女,5525,4403,32,302,6,31,265,0,55,0,18,26,6,19,1,0,0,361
平地原住民,松山區,計,537,428,2,33,0,0,26,0,4,0,4,0,0,3,0,0,0,37
平地原住民,松山區,男,228,190,0,11,0,0,10,0,1,0,0,0,0,0,0,0,0,16
平地原住民,松山區,女,309,238,2,22,0,0,16,0,3,0,4,0,0,3,0,0,0,21
平地原住民,信義區,計,628,490,2,36,1,6,44,0,15,0,3,3,0,3,0,0,0,25
平地原住民,信義區,男,257,189,1,16,1,4,22,0,9,0,2,1,0,1,0,0,0,11
平地原住民,信義區,女,371,301,1,20,0,2,22,0,6,0,1,2,0,2,0,0,0,14
平地原住民,大安區,計,603,491,4,34,0,2,32,0,2,0,1,1,0,0,0,0,0,36
平地原住民,大安區,男,265,213,3,18,0,1,20,0,1,0,0,0,0,0,0,0,0,9
平地原住民,大安區,女,338,278,1,16,0,1,12,0,1,0,1,1,0,0,0,0,0,27
平地原住民,中山區,計,783,639,6,41,0,1,45,0,8,0,5,3,2,0,0,0,0,33
平地原住民,中山區,男,325,268,2,15,0,0,20,0,5,0,0,1,1,0,0,0,0,13
平地原住民,中山區,女,458,371,4,26,0,1,25,0,3,0,5,2,1,0,0,0,0,20
平地原住民,中正區,計,413,305,5,28,0,4,26,0,1,0,4,1,1,0,0,0,0,38
平地原住民,中正區,男,199,153,3,13,0,2,10,0,0,0,2,0,0,0,0,0,0,16
平地原住民,中正區,女,214,152,2,15,0,2,16,0,1,0,2,1,1,0,0,0,0,22
平地原住民,大同區,計,403,333,4,27,2,0,17,0,9,0,0,5,0,0,0,0,0,6
平地原住民,大同區,男,154,128,0,10,1,0,9,0,1,0,0,3,0,0,0,0,0,2
平地原住民,大同區,女,249,205,4,17,1,0,8,0,8,0,0,2,0,0,0,0,0,4
平地原住民,萬華區,計,718,581,4,34,0,3,45,0,7,0,0,2,0,1,0,0,0,41
平地原住民,萬華區,男,308,251,1,19,0,1,20,0,3,0,0,0,0,1,0,0,0,12
平地原住民,萬華區,女,410,330,3,15,0,2,25,0,4,0,0,2,0,0,0,0,0,29
平地原住民,文山區,計,1108,849,6,54,2,13,60,0,10,0,1,1,2,1,0,0,0,109
平地原住民,文山區,男,480,390,2,15,2,4,25,0,3,0,0,0,1,1,0,0,0,37
平地原住民,文山區,女,628,459,4,39,0,9,35,0,7,0,1,1,1,0,0,0,0,72
平地原住民,南港區,計,1135,1009,9,32,0,8,36,0,7,0,1,11,0,3,0,0,0,19
平地原住民,南港區,男,539,483,5,14,0,4,15,0,3,0,1,5,0,3,0,0,0,6
平地原住民,南港區,女,596,526,4,18,0,4,21,0,4,0,0,6,0,0,0,0,0,13
平地原住民,內湖區,計,1614,1339,5,64,1,8,41,0,13,0,5,12,0,9,0,0,0,117
平地原住民,內湖區,男,707,601,4,22,0,3,17,0,6,0,1,5,0,2,0,0,0,46
平地原住民,內湖區,女,907,738,1,42,1,5,24,0,7,0,4,7,0,7,0,0,0,71
平地原住民,士林區,計,904,680,8,47,5,6,65,0,13,0,1,0,3,9,0,0,0,67
平地原住民,士林區,男,387,299,3,21,1,4,28,0,6,0,1,0,0,4,0,0,0,20
平地原住民,士林區,女,517,381,5,26,4,2,37,0,7,0,0,0,3,5,0,0,0,47
平地原住民,北投區,計,948,752,1,76,0,4,51,0,12,0,0,4,0,4,1,0,0,43
平地原住民,北投區,男,420,328,0,30,0,1,27,0,8,0,0,2,0,2,0,0,0,22
平地原住民,北投區,女,528,424,1,46,0,3,24,0,4,0,0,2,0,2,1,0,0,21
平地原住民,桃園市,計,40063,34553,349,1770,34,195,1075,1,793,0,31,174,8,114,2,0,0,964
平地原住民,桃園市,男,19585,16955,140,819,13,97,535,0,331,0,14,99,5,68,1,0,0,508
平地原住民,桃園市,女,20478,17598,209,951,21,98,540,1,462,0,17,75,3,46,1,0,0,456
平地原住民,桃園區,計,5061,4257,37,254,2,10,129,0,162,0,10,30,4,12,0,0,0,154
平地原住民,桃園區,男,2394,2014,14,125,0,7,69,0,67,0,4,19,3,6,0,0,0,66
平地原住民,桃園區,女,2667,2243,23,129,2,3,60,0,95,0,6,11,1,6,0,0,0,88
平地原住民,中壢區,計,5145,4151,76,331,2,71,208,1,135,0,3,39,2,10,0,0,0,116
平地原住民,中壢區,男,2371,1901,38,156,0,30,87,0,68,0,1,23,0,3,0,0,0,64
平地原住民,中壢區,女,2774,2250,38,175,2,41,121,1,67,0,2,16,2,7,0,0,0,52
平地原住民,大溪區,計,3698,3349,27,97,7,2,73,0,48,0,1,13,0,1,0,0,0,80
平地原住民,大溪區,男,1867,1699,12,44,3,0,39,0,16,0,0,6,0,1,0,0,0,47
平地原住民,大溪區,女,1831,1650,15,53,4,2,34,0,32,0,1,7,0,0,0,0,0,33
平地原住民,楊梅區,計,2561,2135,24,113,4,25,120,0,82,0,0,3,0,10,0,0,0,45
平地原住民,楊梅區,男,1238,1040,8,47,3,15,64,0,29,0,0,2,0,7,0,0,0,23
平地原住民,楊梅區,女,1323,1095,16,66,1,10,56,0,53,0,0,1,0,3,0,0,0,22
平地原住民,蘆竹區,計,3308,2937,10,104,2,10,73,0,54,0,3,11,0,10,1,0,0,93
平地原住民,蘆竹區,男,1610,1427,4,44,0,5,38,0,19,0,2,7,0,6,1,0,0,57
平地原住民,蘆竹區,女,1698,1510,6,60,2,5,35,0,35,0,1,4,0,4,0,0,0,36
平地原住民,大園區,計,2661,2444,18,58,2,15,43,0,12,0,5,11,1,0,0,0,0,52
平地原住民,大園區,男,1346,1241,5,28,0,8,20,0,6,0,4,8,1,0,0,0,0,25
平地原住民,大園區,女,1315,1203,13,30,2,7,23,0,6,0,1,3,0,0,0,0,0,27
平地原住民,龜山區,計,5437,4963,7,150,6,18,84,0,29,0,3,26,0,4,0,0,0,147
平地原住民,龜山區,男,2773,2540,3,67,3,8,52,0,12,0,2,12,0,1,0,0,0,73
平地原住民,龜山區,女,2664,2423,4,83,3,10,32,0,17,0,1,14,0,3,0,0,0,74
平地原住民,八德區,計,4924,4266,16,216,8,10,146,0,95,0,0,2,0,19,0,0,0,146
平地原住民,八德區,男,2440,2119,7,97,4,5,73,0,42,0,0,1,0,14,0,0,0,78
平地原住民,八德區,女,2484,2147,9,119,4,5,73,0,53,0,0,1,0,5,0,0,0,68
平地原住民,龍潭區,計,1894,1601,52,96,0,9,44,0,39,0,6,2,1,14,1,0,0,29
平地原住民,龍潭區,男,943,802,21,43,0,5,18,0,20,0,1,1,1,11,0,0,0,20
平地原住民,龍潭區,女,951,799,31,53,0,4,26,0,19,0,5,1,0,3,1,0,0,9
平地原住民,平鎮區,計,3762,3132,53,221,0,18,119,0,111,0,0,21,0,31,0,0,0,56
平地原住民,平鎮區,男,1811,1517,20,109,0,10,55,0,43,0,0,13,0,18,0,0,0,26
平地原住民,平鎮區,女,1951,1615,33,112,0,8,64,0,68,0,0,8,0,13,0,0,0,30
平地原住民,新屋區,計,451,381,0,42,0,0,4,0,3,0,0,13,0,0,0,0,0,8
平地原住民,新屋區,男,226,192,0,20,0,0,1,0,0,0,0,7,0,0,0,0,0,6
平地原住民,新屋區,女,225,189,0,22,0,0,3,0,3,0,0,6,0,0,0,0,0,2
平地原住民,觀音區,計,955,791,5,80,1,7,24,0,21,0,0,3,0,0,0,0,0,23
平地原住民,觀音區,男,482,404,1,37,0,4,14,0,9,0,0,0,0,0,0,0,0,13
平地原住民,觀音區,女,473,387,4,43,1,3,10,0,12,0,0,3,0,0,0,0,0,10
平地原住民,復興區,計,206,146,24,8,0,0,8,0,2,0,0,0,0,3,0,0,0,15
平地原住民,復興區,男,84,59,7,2,0,0,5,0,0,0,0,0,0,1,0,0,0,10
平地原住民,復興區,女,122,87,17,6,0,0,3,0,2,0,0,0,0,2,0,0,0,5
平地原住民,臺中市,計,13659,10017,107,2000,50,174,688,0,182,0,145,48,9,16,0,0,0,223
平地原住民,臺中市,男,6529,4836,47,949,23,77,318,0,88,0,57,14,4,9,0,0,0,107
平地原住民,臺中市,女,7130,5181,60,1051,27,97,370,0,94,0,88,34,5,7,0,0,0,116
平地原住民,中　區,計,37,32,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2
平地原住民,中　區,男,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
平地原住民,中　區,女,22,18,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
平地原住民,東　區,計,216,141,7,32,0,5,13,0,5,0,5,6,0,0,0,0,0,2
平地原住民,東　區,男,112,71,4,18,0,5,7,0,3,0,2,1,0,0,0,0,0,1
平地原住民,東　區,女,104,70,3,14,0,0,6,0,2,0,3,5,0,0,0,0,0,1
平地原住民,南　區,計,401,293,1,55,2,1,33,0,1,0,7,3,0,0,0,0,0,5
平地原住民,南　區,男,170,124,0,27,0,0,14,0,0,0,4,0,0,0,0,0,0,1
平地原住民,南　區,女,231,169,1,28,2,1,19,0,1,0,3,3,0,0,0,0,0,4
平地原住民,西　區,計,221,166,1,19,0,3,11,0,3,0,17,1,0,0,0,0,0,0
平地原住民,西　區,男,77,57,1,5,0,1,3,0,1,0,8,1,0,0,0,0,0,0
平地原住民,西　區,女,144,109,0,14,0,2,8,0,2,0,9,0,0,0,0,0,0,0
平地原住民,北　區,計,495,336,2,48,3,9,54,0,16,0,7,4,0,0,0,0,0,16
平地原住民,北　區,男,231,160,1,20,3,2,26,0,7,0,4,2,0,0,0,0,0,6
平地原住民,北　區,女,264,176,1,28,0,7,28,0,9,0,3,2,0,0,0,0,0,10
平地原住民,西屯區,計,895,674,14,104,0,11,35,0,15,0,20,4,0,3,0,0,0,15
平地原住民,西屯區,男,386,299,7,44,0,1,12,0,8,0,6,0,0,2,0,0,0,7
平地原住民,西屯區,女,509,375,7,60,0,10,23,0,7,0,14,4,0,1,0,0,0,8
平地原住民,南屯區,計,602,335,2,190,2,6,42,0,6,0,8,2,0,0,0,0,0,9
平地原住民,南屯區,男,263,143,0,91,1,2,19,0,1,0,2,1,0,0,0,0,0,3
平地原住民,南屯區,女,339,192,2,99,1,4,23,0,5,0,6,1,0,0,0,0,0,6
平地原住民,北屯區,計,1117,862,8,110,3,8,61,0,15,0,13,2,0,5,0,0,0,30
平地原住民,北屯區,男,527,410,4,50,1,5,28,0,5,0,7,0,0,4,0,0,0,13
平地原住民,北屯區,女,590,452,4,60,2,3,33,0,10,0,6,2,0,1,0,0,0,17
平地原住民,豐原區,計,576,442,4,66,0,10,23,0,12,0,0,3,0,0,0,0,0,16
平地原住民,豐原區,男,280,215,1,35,0,5,7,0,7,0,0,1,0,0,0,0,0,9
平地原住民,豐原區,女,296,227,3,31,0,5,16,0,5,0,0,2,0,0,0,0,0,7
平地原住民,東勢區,計,129,111,2,3,0,1,9,0,0,0,3,0,0,0,0,0,0,0
平地原住民,東勢區,男,49,44,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
平地原住民,東勢區,女,80,67,1,3,0,0,8,0,0,0,1,0,0,0,0,0,0,0
平地原住民,大甲區,計,149,108,0,15,0,3,15,0,3,0,1,0,0,0,0,0,0,4
平地原住民,大甲區,男,61,43,0,6,0,3,6,0,1,0,0,0,0,0,0,0,0,2
平地原住民,大甲區,女,88,65,0,9,0,0,9,0,2,0,1,0,0,0,0,0,0,2
平地原住民,清水區,計,255,196,0,28,1,5,17,0,5,0,0,0,0,0,0,0,0,3
平地原住民,清水區,男,129,101,0,15,1,1,8,0,2,0,0,0,0,0,0,0,0,1
平地原住民,清水區,女,126,95,0,13,0,4,9,0,3,0,0,0,0,0,0,0,0,2
平地原住民,沙鹿區,計,442,307,0,100,2,4,11,0,1,0,1,3,2,0,0,0,0,11
平地原住民,沙鹿區,男,222,159,0,49,0,0,7,0,0,0,0,2,0,0,0,0,0,5
平地原住民,沙鹿區,女,220,148,0,51,2,4,4,0,1,0,1,1,2,0,0,0,0,6
平地原住民,梧棲區,計,564,467,3,55,0,3,20,0,0,0,1,0,0,3,0,0,0,12
平地原住民,梧棲區,男,287,245,0,29,0,1,6,0,0,0,0,0,0,0,0,0,0,6
平地原住民,梧棲區,女,277,222,3,26,0,2,14,0,0,0,1,0,0,3,0,0,0,6
平地原住民,后里區,計,295,222,2,23,5,11,16,0,4,0,1,0,0,0,0,0,0,11
平地原住民,后里區,男,129,101,1,5,2,6,7,0,2,0,0,0,0,0,0,0,0,5
平地原住民,后里區,女,166,121,1,18,3,5,9,0,2,0,1,0,0,0,0,0,0,6
平地原住民,神岡區,計,389,290,0,61,2,0,24,0,1,0,1,0,0,5,0,0,0,5
平地原住民,神岡區,男,192,144,0,27,0,0,15,0,0,0,0,0,0,3,0,0,0,3
平地原住民,神岡區,女,197,146,0,34,2,0,9,0,1,0,1,0,0,2,0,0,0,2
平地原住民,潭子區,計,653,494,8,83,1,2,37,0,9,0,1,2,6,0,0,0,0,10
平地原住民,潭子區,男,330,251,3,37,1,0,23,0,4,0,1,1,4,0,0,0,0,5
平地原住民,潭子區,女,323,243,5,46,0,2,14,0,5,0,0,1,2,0,0,0,0,5
平地原住民,大雅區,計,1082,691,3,255,6,13,53,0,38,0,1,0,0,0,0,0,0,22
平地原住民,大雅區,男,528,331,0,127,2,10,21,0,23,0,0,0,0,0,0,0,0,14
平地原住民,大雅區,女,554,360,3,128,4,3,32,0,15,0,1,0,0,0,0,0,0,8
平地原住民,新社區,計,86,73,0,8,0,0,0,0,1,0,3,0,0,0,0,0,0,1
平地原住民,新社區,男,37,31,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
平地原住民,新社區,女,49,42,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0
平地原住民,石岡區,計,23,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,石岡區,男,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
平地原住民,石岡區,女,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平地原住民,外埔區,計,126,76,1,26,0,2,15,0,6,0,0,0,0,0,0,0,0,0
平地原住民,外埔區,男,59,38,0,14,0,0,4,0,3,0,0,0,0,0,0,0,0,0
平地原住民,外埔區,女,67,38,1,12,0,2,11,0,3,0,0,0,0,0,0,0,0,0
平地原住民,大安區,計,38,20,0,12,0,0,0,0,2,0,4,0,0,0,0,0,0,0
平地原住民,大安區,男,13,5,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
平地原住民,大安區,女,25,15,0,5,0,0,0,0,1,0,4,0,0,0,0,0,0,0
平地原住民,烏日區,計,371,247,4,83,2,0,16,0,5,0,4,2,0,0,0,0,0,8
平地原住民,烏日區,男,184,126,3,41,0,0,6,0,1,0,3,1,0,0,0,0,0,3
平地原住民,烏日區,女,187,121,1,42,2,0,10,0,4,0,1,1,0,0,0,0,0,5
平地原住民,大肚區,計,816,517,2,219,12,3,41,0,1,0,10,3,0,0,0,0,0,8
平地原住民,大肚區,男,415,270,0,110,4,2,21,0,0,0,3,0,0,0,0,0,0,5
平地原住民,大肚區,女,401,247,2,109,8,1,20,0,1,0,7,3,0,0,0,0,0,3
平地原住民,龍井區,計,607,486,0,72,6,0,23,0,3,0,0,6,0,0,0,0,0,11
平地原住民,龍井區,男,310,244,0,37,6,0,13,0,1,0,0,2,0,0,0,0,0,7
平地原住民,龍井區,女,297,242,0,35,0,0,10,0,2,0,0,4,0,0,0,0,0,4
平地原住民,霧峰區,計,395,319,0,31,0,9,21,0,2,0,2,3,0,0,0,0,0,8
平地原住民,霧峰區,男,197,162,0,15,0,4,11,0,1,0,0,1,0,0,0,0,0,3
平地原住民,霧峰區,女,198,157,0,16,0,5,10,0,1,0,2,2,0,0,0,0,0,5
平地原住民,太平區,計,1494,1189,13,128,1,44,70,0,18,0,23,3,0,0,0,0,0,5
平地原住民,太平區,男,749,597,6,67,0,22,38,0,8,0,9,1,0,0,0,0,0,1
平地原住民,太平區,女,745,592,7,61,1,22,32,0,10,0,14,2,0,0,0,0,0,4
平地原住民,大里區,計,916,690,1,166,2,19,19,0,2,0,11,1,1,0,0,0,0,4
平地原住民,大里區,男,441,350,0,65,2,6,9,0,2,0,5,0,0,0,0,0,0,2
平地原住民,大里區,女,475,340,1,101,0,13,10,0,0,0,6,1,1,0,0,0,0,2
平地原住民,和平區,計,269,211,29,8,0,1,6,0,8,0,1,0,0,0,0,0,0,5
平地原住民,和平區,男,125,91,15,4,0,0,5,0,6,0,1,0,0,0,0,0,0,3
平地原住民,和平區,女,144,120,14,4,0,1,1,0,2,0,0,0,0,0,0,0,0,2
平地原住民,臺南市,計,3494,2397,9,564,22,29,341,0,20,0,17,14,2,3,0,0,0,76
平地原住民,臺南市,男,1484,1018,6,243,12,10,143,0,6,0,6,6,1,2,0,0,0,31
平地原住民,臺南市,女,2010,1379,3,321,10,19,198,0,14,0,11,8,1,1,0,0,0,45
平地原住民,新營區,計,148,105,0,24,0,0,16,0,0,0,1,0,2,0,0,0,0,0
平地原住民,新營區,男,72,54,0,8,0,0,9,0,0,0,0,0,1,0,0,0,0,0
